DateTime,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2018-09-03 09:10:00,38.0,49.0,62.0,53.0,66.0,50.0,58.0,66.0,74.0,62.0,73.0,97.0,109.0,105.0
2018-09-03 09:11:00,39.0,51.0,61.0,53.0,65.0,50.0,58.0,66.0,72.0,63.0,72.0,96.0,109.0,105.0
2018-09-03 09:12:00,39.0,51.0,62.0,54.0,64.0,49.0,56.0,65.0,70.0,60.0,72.0,96.0,107.0,104.0
2018-09-03 09:13:00,38.0,51.0,63.0,54.0,67.0,49.0,56.0,62.0,70.0,59.0,69.0,97.0,110.0,107.0
2018-09-03 09:14:00,39.0,51.0,62.0,54.0,64.0,49.0,57.0,62.0,68.0,58.0,68.0,97.0,106.0,104.0
2018-09-03 09:15:00,42.0,53.0,65.0,55.0,65.0,50.0,55.0,62.0,68.0,54.0,64.0,96.0,109.0,102.0
2018-09-03 09:16:00,42.0,53.0,66.0,56.0,68.0,51.0,56.0,62.0,66.0,54.0,62.0,95.0,106.0,100.0
2018-09-03 09:17:00,44.0,54.0,66.0,57.0,67.0,50.0,57.0,66.0,67.0,51.0,60.0,93.0,108.0,102.0
2018-09-03 09:18:00,45.0,57.0,68.0,57.0,70.0,51.0,54.0,62.0,68.0,54.0,60.0,92.0,105.0,99.0
2018-09-03 09:19:00,44.0,58.0,68.0,59.0,69.0,53.0,55.0,64.0,67.0,55.0,61.0,92.0,102.0,100.0
2018-09-03 09:20:00,44.0,57.0,69.0,59.0,72.0,55.0,54.0,64.0,67.0,54.0,62.0,92.0,103.0,98.0
2018-09-03 09:21:00,43.0,55.0,66.0,57.0,72.0,55.0,58.0,68.0,68.0,53.0,60.0,92.0,105.0,99.0
2018-09-03 09:22:00,42.0,54.0,64.0,56.0,70.0,52.0,57.0,67.0,70.0,55.0,62.0,89.0,101.0,99.0
2018-09-03 09:23:00,42.0,51.0,64.0,56.0,69.0,53.0,56.0,66.0,73.0,57.0,64.0,86.0,99.0,97.0
2018-09-03 09:24:00,44.0,52.0,62.0,55.0,66.0,53.0,57.0,68.0,71.0,58.0,66.0,85.0,98.0,96.0
2018-09-03 09:25:00,43.0,53.0,64.0,56.0,68.0,53.0,55.0,64.0,71.0,56.0,63.0,83.0,95.0,93.0
2018-09-03 09:26:00,43.0,53.0,63.0,57.0,70.0,56.0,60.0,68.0,70.0,57.0,63.0,85.0,94.0,89.0
2018-09-03 09:27:00,42.0,52.0,65.0,57.0,72.0,57.0,62.0,70.0,71.0,53.0,60.0,85.0,94.0,89.0
2018-09-03 09:28:00,42.0,54.0,62.0,56.0,69.0,58.0,63.0,71.0,74.0,55.0,59.0,83.0,97.0,90.0
2018-09-03 09:29:00,41.0,53.0,65.0,57.0,69.0,55.0,60.0,68.0,75.0,58.0,64.0,80.0,91.0,88.0
2018-09-03 09:30:00,41.0,51.0,64.0,56.0,72.0,56.0,61.0,69.0,75.0,58.0,64.0,79.0,91.0,85.0
