DateTime,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2018-08-27 08:30:00,89.40476233195115,90.00000120914905,91.00000105193168,90.99999633305524,92.99999704668608,91.99999870277968,46.000000599469885,24.99999993768362,25.00000063209567,16.999999498745108,24.0,71.99999802492982,66.00000117443743,72.0
2018-08-27 08:31:00,89.19047643118859,90.99999586125264,92.99999967415216,91.00000362167413,92.00000037697522,95.00000290229556,68.0,28.99999971516764,26.00000040031468,19.000000186742025,22.999999264746737,75.99999861013579,68.9999979184599,70.0
2018-08-27 08:32:00,89.90476181682897,93.99999810566656,94.00000135794195,92.00000035949004,93.99999650976434,95.00000266663908,78.00000017557596,23.99999951404728,28.99999912012288,17.999999819748513,18.9999992951686,75.99999754316937,68.9999979184599,70.99999864401046
2018-08-27 08:33:00,89.88888941711824,89.99999936303756,96.0000028170073,92.999998334428,95.0000005656549,94.99999760002495,73.00000285399803,25.000000456986804,25.99999973704821,15.000000382745554,24.0,73.00000084280379,67.99999945353646,71.00000198838386
2018-08-27 08:34:00,89.23015895657291,91.00000265751169,93.00000144976838,94.00000266815933,90.99999768815856,97.0000021308704,72.99999899581556,23.00000106420805,25.00000063209567,19.0000008561946,25.00000114169769,73.00000084280379,67.99999777831222,73.999998937895
2018-08-27 08:35:00,89.16666660512604,90.99999864751643,93.00000144976838,92.999998334428,94.00000075811305,94.99999760002495,72.0000013454878,31.00000109845568,25.99999973704821,17.999999819748513,27.0,73.00000181745213,71.00000079091518,73.00000142875308
2018-08-27 08:36:00,88.69047618439,91.000002337626,95.00000088497252,92.00000410361288,93.99999650976434,97.00000400991073,80.99999640502502,40.0,23.999999507305034,21.000000655620624,31.00000041222001,72.00000195551513,61.999998241960704,70.0
2018-08-27 08:37:00,88.76190447011237,91.00000198010672,91.9999970715858,89.99999943111392,95.0000005656549,96.0,87.00000300342691,63.00000056680644,25.99999973704821,22.00000110153692,36.0,73.00000181745213,71.99999768556624,71.0000022478972
2018-08-27 08:38:00,88.47619008669324,91.00000198010672,92.9999962071864,92.00000118631714,93.0000030017291,93.99999503469292,83.00000207490014,58.9999994520581,24.0,24.99999940765572,29.00000084980364,72.00000195551513,70.0,73.99999959836366
2018-08-27 08:39:00,88.61904729683538,88.99999861672299,93.0000040934638,93.00000039973727,93.99999608515417,96.00000360965667,91.9999995444029,78.0000010518188,28.99999962791265,25.00000114383732,25.00000106129645,72.0,70.0,71.00000116585854
2018-08-27 08:40:00,88.26190434688792,90.99999747536408,93.0000040934638,92.00000118631714,97.00000271487448,97.99999834949084,91.00000375537488,83.99999672084878,28.99999962791265,21.00000069659692,31.000000648864845,74.00000083743123,71.99999768556624,72.99999882127875
2018-08-27 08:41:00,88.27777781686044,90.99999809461436,92.00000071990183,86.9999974830438,90.0000031860184,97.99999975846208,89.00000451759222,77.00000311135864,29.00000072260444,25.00000114383732,24.0,74.00000083743123,70.0,72.0
2018-08-27 08:42:00,88.41269799689731,91.0,89.99999829616503,92.00000410361288,90.00000073756021,91.99999870277968,86.00000234236346,82.00000073583183,29.00000072260444,25.000000562225107,24.0,73.99999780090567,70.0,74.0000002700267
2018-08-27 08:43:00,88.78571436566453,91.00000198010672,92.00000071990183,92.99999932736516,93.0,95.99999647238124,88.9999973513181,83.00000176780449,33.00000098672883,18.000000658850286,25.99999977925035,74.00000102521885,72.00000174993782,71.0000022478972
2018-08-27 08:44:00,88.66666626824276,88.0,93.0000040934638,91.99999922462932,96.0,96.0,88.99999979595339,84.0,33.000001296843614,20.0,28.0,73.0000013350012,68.99999986137506,72.99999882127875
2018-08-27 08:45:00,88.57142892442259,93.00000134676726,90.9999965855334,90.99999735979976,92.00000037697522,97.99999700605318,93.00000372503088,85.9999977660562,29.00000021368445,25.99999975790785,28.0,70.00000240025904,72.00000058809385,72.0
2018-08-27 08:46:00,87.90476186602119,90.99999809461436,89.99999653646668,91.99999733839115,93.00000286102303,94.99999760002495,89.99999934456937,89.00000237609088,28.00000055814964,28.000000768658666,27.0,71.99999802492982,72.00000058809385,74.0000002700267
2018-08-27 08:47:00,88.28571405254303,89.99999730793242,93.00000340003548,91.99999733839115,94.99999971268322,95.99999647238124,90.00000371410702,88.99999892710532,33.000001296843614,27.999999752321106,29.000000749214635,75.0,72.00000174993782,73.0000009905221
2018-08-27 08:48:00,88.9999999490997,93.00000097363116,93.00000272897582,90.9999958487418,94.99999971268322,95.99999647238124,89.9999976429707,92.00000292086726,33.99999917667318,20.999999903917672,28.00000024462113,74.99999948046343,72.99999747841389,73.00000006833167
2018-08-27 08:49:00,88.04761886614031,93.00000173453616,94.0000001808734,89.99999927010842,94.00000298507015,94.99999760002495,89.00000086419742,92.99999859079706,31.000000592203406,32.99999948050402,25.99999932829036,74.99999895032408,73.99999907824458,77.00000050453109
2018-08-27 08:50:00,88.54761937581641,91.99999766639615,93.0000040934638,93.00000440886738,94.00000075811305,97.00000400991073,85.99999698666812,90.00000272748969,29.99999927353516,31.0000003427699,28.00000049643701,73.00000034056153,73.00000094065443,76.0
2018-08-27 08:51:00,88.45238081970587,90.99999677706052,92.99999805073166,89.99999960526272,93.0,96.00000337424429,90.99999718346903,90.99999809461436,28.999999238254524,20.0,30.0,72.99999982796376,70.0,75.99999855202142
2018-08-27 08:52:00,88.30952404229973,91.00000198010672,92.9999962071864,89.00000348673194,92.00000316914772,96.99999474892694,88.9999973513181,91.9999971294927,34.99999917567802,25.0,27.0,73.99999806169569,70.0,73.99999928876898
