DateTime,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2018-08-27 08:30:00,0.0,45.714285714285715,34.285714285714285,34.285714285714285,40.0,40.0,177.14285714285714,160.0,182.85714285714286,160.0,205.71428571428572,85.71428571428571,74.28571428571429,68.57142857142857
2018-08-27 08:31:00,0.0,45.714285714285715,40.0,34.285714285714285,40.0,34.285714285714285,154.28571428571428,154.28571428571428,182.85714285714286,160.0,205.71428571428572,85.71428571428571,74.28571428571429,68.57142857142857
2018-08-27 08:32:00,0.0,45.714285714285715,34.285714285714285,34.285714285714285,45.714285714285715,34.285714285714285,131.42857142857142,154.28571428571428,182.85714285714286,160.0,211.42857142857142,85.71428571428571,74.28571428571429,68.57142857142857
2018-08-27 08:33:00,0.0,45.714285714285715,34.285714285714285,34.285714285714285,45.714285714285715,34.285714285714285,114.28571428571429,160.0,188.57142857142858,165.71428571428572,211.42857142857142,85.71428571428571,68.57142857142857,68.57142857142857
2018-08-27 08:34:00,0.0,45.714285714285715,34.285714285714285,34.285714285714285,45.714285714285715,34.285714285714285,97.14285714285714,154.28571428571428,188.57142857142858,165.71428571428572,211.42857142857142,85.71428571428571,68.57142857142857,68.57142857142857
2018-08-27 08:35:00,0.0,45.714285714285715,34.285714285714285,34.285714285714285,40.0,34.285714285714285,91.42857142857143,154.28571428571428,188.57142857142858,171.42857142857142,205.71428571428572,85.71428571428571,68.57142857142857,68.57142857142857
2018-08-27 08:36:00,0.0,40.0,34.285714285714285,34.285714285714285,45.714285714285715,34.285714285714285,80.0,142.85714285714286,188.57142857142858,171.42857142857142,200.0,85.71428571428571,68.57142857142857,68.57142857142857
2018-08-27 08:37:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,34.285714285714285,68.57142857142857,131.42857142857142,194.28571428571428,171.42857142857142,194.28571428571428,85.71428571428571,68.57142857142857,68.57142857142857
2018-08-27 08:38:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,34.285714285714285,62.857142857142854,114.28571428571429,194.28571428571428,165.71428571428572,194.28571428571428,85.71428571428571,68.57142857142857,62.857142857142854
2018-08-27 08:39:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,28.571428571428573,57.142857142857146,97.14285714285714,188.57142857142858,160.0,194.28571428571428,85.71428571428571,68.57142857142857,68.57142857142857
2018-08-27 08:40:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,28.571428571428573,51.42857142857143,85.71428571428571,194.28571428571428,171.42857142857142,194.28571428571428,85.71428571428571,68.57142857142857,68.57142857142857
2018-08-27 08:41:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,28.571428571428573,51.42857142857143,80.0,188.57142857142858,160.0,200.0,85.71428571428571,68.57142857142857,68.57142857142857
2018-08-27 08:42:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,34.285714285714285,45.714285714285715,68.57142857142857,182.85714285714286,160.0,205.71428571428572,80.0,68.57142857142857,62.857142857142854
2018-08-27 08:43:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,34.285714285714285,45.714285714285715,62.857142857142854,182.85714285714286,160.0,200.0,80.0,68.57142857142857,62.857142857142854
2018-08-27 08:44:00,0.0,40.0,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,45.714285714285715,57.142857142857146,177.14285714285714,160.0,200.0,80.0,68.57142857142857,68.57142857142857
2018-08-27 08:45:00,0.0,40.0,34.285714285714285,34.285714285714285,34.285714285714285,28.571428571428573,40.0,51.42857142857143,177.14285714285714,160.0,194.28571428571428,85.71428571428571,62.857142857142854,62.857142857142854
2018-08-27 08:46:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,28.571428571428573,40.0,45.714285714285715,177.14285714285714,154.28571428571428,194.28571428571428,85.71428571428571,62.857142857142854,62.857142857142854
2018-08-27 08:47:00,0.0,40.0,34.285714285714285,34.285714285714285,40.0,34.285714285714285,40.0,45.714285714285715,177.14285714285714,148.57142857142858,194.28571428571428,80.0,62.857142857142854,62.857142857142854
2018-08-27 08:48:00,0.0,40.0,34.285714285714285,34.285714285714285,34.285714285714285,28.571428571428573,40.0,40.0,171.42857142857142,154.28571428571428,194.28571428571428,80.0,62.857142857142854,62.857142857142854
2018-08-27 08:49:00,0.0,34.285714285714285,34.285714285714285,34.285714285714285,40.0,34.285714285714285,40.0,40.0,171.42857142857142,148.57142857142858,200.0,80.0,62.857142857142854,62.857142857142854
2018-08-27 08:50:00,0.0,34.285714285714285,34.285714285714285,34.285714285714285,40.0,34.285714285714285,40.0,40.0,171.42857142857142,142.85714285714286,194.28571428571428,80.0,57.142857142857146,62.857142857142854
2018-08-27 08:51:00,0.0,34.285714285714285,28.571428571428573,34.285714285714285,40.0,34.285714285714285,40.0,34.285714285714285,177.14285714285714,148.57142857142858,194.28571428571428,80.0,62.857142857142854,62.857142857142854
2018-08-27 08:52:00,0.0,40.0,34.285714285714285,34.285714285714285,34.285714285714285,28.571428571428573,40.0,34.285714285714285,171.42857142857142,148.57142857142858,188.57142857142858,80.0,62.857142857142854,57.142857142857146
2018-08-27 08:53:00,0.0,34.285714285714285,34.285714285714285,34.285714285714285,40.0,28.571428571428573,34.285714285714285,34.285714285714285,165.71428571428572,148.57142857142858,188.57142857142858,80.0,62.857142857142854,57.142857142857146
2018-08-27 08:54:00,0.0,34.285714285714285,28.571428571428573,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,154.28571428571428,154.28571428571428,182.85714285714286,80.0,62.857142857142854,57.142857142857146
